order_id,order_date,customer_id,product_id,quantity,unit_price,order_status,sales_person,channel,product_name,category,unit_cost,standard_price,supplier,customer_name,region,province,customer_type,credit_level,material_cost,labor_cost,manufacturing_cost,logistics_cost,other_cost,revenue,total_cost,profit,gross_margin_rate,order_month
O002680,2025-12-03,C0110,P1015,34,82.99,已完成,陈敏,直销,传感器支架,配套耗材,70,84.31,苏州精工,云南客户110,西南,云南,终端工厂,A,1496.61,394.85,268.53,94.93,18.16,2821.66,2273.0799999999995,548.5800000000004,0.19441747056697137,2025-12
O002681,2025-01-15,C0045,P1008,34,705.6,已完成,李娜,经销,精密齿轮箱,传动部件,523,743.47,上海工控,安徽客户045,华东,江苏,设备集成商,A,12126.05,3141.02,2549.27,539.99,469.42,23990.4,18825.75,5164.6500000000015,0.21527986194477797,2025-01
O002682,2025-07-28,C0009,P1003,5,1592.33,已完成,王强,展会线索,步进电机A型,电机类,1120,1636.22,常州机电,安徽客户009,华东,浙江,终端工厂,A,3643.97,818.7,727.37,395.5,48.04,7961.65,5633.58,2328.0699999999997,0.2924104927998593,2025-07
O002683,2025-03-07,C0089,P1014,61,35.83,已完成,刘洋,展会线索,工业线缆,配套耗材,34,41.43,南通华科,河北客户089,华北,天津,经销商,C,1430.38,293.92,217.15,104.31,30.27,2185.63,2076.03,109.59999999999991,0.050145724573692665,2025-03
O002684,2025-06-28,C0064,P1011,44,437.66,已完成,赵磊,老客户复购,铝合金支架,机加工件,393,502.7,无锡智造,江苏客户064,华东,浙江,经销商,B,12024.02,2324.44,2519.31,847.25,220.73,19257.04,17935.75,1321.2900000000009,0.06861334867663986,2025-06
O002685,2025-10-31,C0107,P1001,3,762.9,已完成,赵磊,展会线索,伺服电机A型,电机类,522,799.93,南通华科,安徽客户107,华东,安徽,经销商,B,1060.49,279.24,236.16,69.96,34.26,2288.7,1680.1100000000001,608.5899999999997,0.26591077904487254,2025-10
O002686,2025-05-12,C0007,P1009,37,673.46,已完成,张伟,经销,同步带轮组件,传动部件,565,711.1,南通华科,福建客户007,华南,广西,终端工厂,A,14600.54,2539.12,2828.49,1232.41,478.62,24918.02,21679.18,3238.84,0.12997982985807058,2025-05
O002687,2025-06-01,C0117,P1009,37,684.34,已完成,陈敏,经销,同步带轮组件,传动部件,565,711.1,南通华科,上海客户117,华东,安徽,经销商,B,14701.32,2641.82,3337.33,919.99,211.27,25320.58,21811.730000000003,3508.8499999999985,0.13857699942102425,2025-06
O002688,2025-10-28,C0105,P1003,7,1516.98,已完成,赵磊,展会线索,步进电机A型,电机类,1120,1636.22,常州机电,安徽客户105,华东,安徽,设备集成商,B,5389.43,1343.71,836.84,499.89,199.67,10618.86,8269.54,2349.3199999999997,0.22124032146576936,2025-10
O002689,2025-08-21,C0104,P1007,5,1055.77,已完成,赵磊,直销,变频控制器A型,控制器类,780,1044.88,南通华科,安徽客户104,华东,安徽,终端工厂,B,3013.14,678.67,611.56,86.15,49.69,5278.85,4439.209999999999,839.6400000000012,0.15905737045000354,2025-08
O002690,2025-01-16,C0099,P1012,37,353.57,已完成,王强,展会线索,不锈钢轴套,机加工件,315,371.9,南通华科,广西客户099,华南,福建,设备集成商,B,7632.73,1929.37,1415.92,634.22,260.66,13082.09,11872.899999999998,1209.1900000000023,0.09243094948895798,2025-01
O002691,2025-02-27,C0031,P1011,35,457.76,已完成,刘洋,老客户复购,铝合金支架,机加工件,393,502.7,无锡智造,山东客户031,华东,上海,经销商,A,8963.88,2070.51,1835.77,565.23,170.04,16021.6,13605.43,2416.17,0.1508070355020722,2025-02
O002692,2025-10-10,C0045,P1011,27,471.0,已完成,李娜,展会线索,铝合金支架,机加工件,393,502.7,无锡智造,安徽客户045,华东,江苏,设备集成商,A,6754.96,1308.06,1128.81,591.92,117.07,12717.0,9900.82,2816.1800000000003,0.22145002752221438,2025-10
O002693,2025-04-12,C0068,P1015,57,85.46,已完成,赵磊,展会线索,传感器支架,配套耗材,70,84.31,苏州精工,四川客户068,西南,重庆,终端工厂,A,2504.45,628.07,417.03,85.01,69.77,4871.219999999999,3704.3300000000004,1166.889999999999,0.23954779295535802,2025-04
O002694,2025-08-09,C0026,P1004,12,677.24,已完成,刘洋,经销,减速电机C型,电机类,541,716.52,苏州精工,河南客户026,华中,湖北,经销商,B,5755.62,795.2,828.57,245.85,107.28,8126.88,7732.5199999999995,394.3600000000006,0.048525387356525576,2025-08
O002695,2025-01-16,C0091,P1007,9,955.74,已完成,张伟,展会线索,变频控制器A型,控制器类,780,1044.88,南通华科,广东客户091,华南,广东,经销商,A,4550.93,1024.69,1035.9,406.77,158.01,8601.66,7176.300000000001,1425.3599999999988,0.16570754947300856,2025-01
O002696,2025-05-18,C0060,P1013,40,160.18,已完成,张伟,经销,CNC定制件,机加工件,138,172.93,南通华科,广西客户060,华南,广东,设备集成商,A,3686.05,834.91,727.24,290.92,112.76,6407.200000000001,5651.88,755.3200000000006,0.11788612810588096,2025-05
O002697,2025-06-11,C0019,P1001,16,756.35,已完成,李娜,老客户复购,伺服电机A型,电机类,522,799.93,南通华科,湖北客户019,华中,河南,终端工厂,B,5438.43,1083.85,1025.11,303.68,233.1,12101.6,8084.170000000001,4017.4299999999994,0.3319751107291597,2025-06
O002698,2025-03-30,C0069,P1013,35,156.91,已完成,赵磊,老客户复购,CNC定制件,机加工件,138,172.93,南通华科,山东客户069,华东,安徽,设备集成商,B,3123.04,632.11,743.67,99.0,48.9,5491.849999999999,4646.719999999999,845.1300000000001,0.1538880340868742,2025-03
O002699,2025-09-17,C0011,P1014,44,36.11,已完成,张伟,经销,工业线缆,配套耗材,34,41.43,南通华科,上海客户011,华东,上海,经销商,A,993.21,232.94,179.01,51.43,12.68,1588.84,1469.2700000000002,119.56999999999971,0.075256161728053,2025-09
O002700,2025-12-04,C0079,P1002,17,959.44,已完成,陈敏,直销,伺服电机B型,电机类,690,1040.91,南通华科,安徽客户079,华东,浙江,经销商,A,7946.22,1694.62,1770.71,481.99,190.14,16310.480000000001,12083.679999999998,4226.800000000003,0.2591462666947878,2025-12
O002701,2025-06-02,C0066,P1012,3,378.94,退货,张伟,直销,不锈钢轴套,机加工件,315,371.9,南通华科,上海客户066,华东,山东,终端工厂,A,641.86,120.38,103.39,48.49,10.35,1136.82,924.47,212.3499999999999,0.18679298393765056,2025-06
O002702,2025-05-03,C0011,P1010,31,569.93,已完成,王强,展会线索,联轴器套件,传动部件,456,621.63,上海工控,上海客户011,华东,上海,经销商,A,9732.21,1778.95,2110.66,876.11,187.37,17667.829999999998,14685.300000000001,2982.529999999997,0.16881133676291868,2025-05
O002703,2025-07-29,C0116,P1015,112,83.12,已完成,王强,经销,传感器支架,配套耗材,70,84.31,苏州精工,北京客户116,华北,北京,终端工厂,A,5257.14,1149.05,1204.63,142.88,137.8,9309.44,7891.500000000001,1417.9399999999996,0.15231206173518488,2025-07
O002704,2025-12-02,C0036,P1014,72,41.96,已完成,陈敏,直销,工业线缆,配套耗材,34,41.43,南通华科,北京客户036,华北,河北,终端工厂,C,1677.46,349.92,277.02,70.66,51.38,3021.12,2426.44,594.6799999999998,0.19684090668361398,2025-12
O002705,2025-04-12,C0097,P1010,33,573.06,已完成,刘洋,展会线索,联轴器套件,传动部件,456,621.63,上海工控,上海客户097,华东,安徽,经销商,C,9429.23,2314.83,1781.84,459.23,238.01,18910.98,14223.14,4687.84,0.24788985023515442,2025-04
O002706,2025-05-15,C0114,P1005,3,1467.56,已完成,刘洋,展会线索,PLC控制器标准版,控制器类,980,1458.49,苏州精工,江苏客户114,华东,安徽,终端工厂,B,2086.77,461.83,433.11,158.6,68.09,4402.68,3208.4,1194.2800000000002,0.27126204947895377,2025-05
O002707,2025-07-26,C0120,P1004,3,641.06,已完成,陈敏,直销,减速电机C型,电机类,541,716.52,苏州精工,浙江客户120,华东,山东,经销商,C,1076.44,284.93,211.18,65.99,24.76,1923.1799999999998,1663.3000000000002,259.87999999999965,0.13513035701286394,2025-07
O002708,2025-03-08,C0094,P1013,10,172.03,已完成,张伟,经销,CNC定制件,机加工件,138,172.93,南通华科,安徽客户094,华东,安徽,终端工厂,A,899.23,184.75,144.11,69.05,16.07,1720.3,1313.21,407.0899999999999,0.236638958321223,2025-03
O002709,2025-05-18,C0054,P1002,7,1026.63,已完成,刘洋,展会线索,伺服电机B型,电机类,690,1040.91,南通华科,天津客户054,华北,北京,终端工厂,A,3182.58,846.2,647.16,132.21,122.13,7186.410000000001,4930.28,2256.130000000001,0.3139439581098213,2025-05
O002710,2025-03-16,C0075,P1007,15,989.26,已完成,张伟,直销,变频控制器A型,控制器类,780,1044.88,南通华科,江苏客户075,华东,上海,终端工厂,A,7553.67,1792.0,1528.01,346.23,99.96,14838.9,11319.869999999999,3519.0300000000007,0.23714898004569077,2025-03
O002711,2025-05-04,C0083,P1007,4,1057.64,已完成,李娜,展会线索,变频控制器A型,控制器类,780,1044.88,南通华科,浙江客户083,华东,山东,终端工厂,B,2000.31,392.62,363.6,211.13,46.67,4230.56,3014.33,1216.2300000000005,0.287486762981733,2025-05
O002712,2025-06-27,C0081,P1013,19,168.34,已完成,王强,经销,CNC定制件,机加工件,138,172.93,南通华科,安徽客户081,华东,江苏,经销商,B,1852.15,401.04,367.07,65.48,29.18,3198.46,2714.92,483.53999999999996,0.15117900489610625,2025-06
O002713,2025-08-24,C0120,P1013,16,151.16,已完成,张伟,直销,CNC定制件,机加工件,138,172.93,南通华科,浙江客户120,华东,山东,经销商,C,1481.67,381.69,226.48,79.19,13.94,2418.56,2182.9700000000003,235.5899999999997,0.09740920216988609,2025-08
O002714,2025-09-22,C0045,P1010,18,611.08,已完成,张伟,展会线索,联轴器套件,传动部件,456,621.63,上海工控,安徽客户045,华东,江苏,设备集成商,A,5463.92,1294.66,1187.56,218.32,82.48,10999.44,8246.939999999999,2752.500000000002,0.25024001221880404,2025-09
O002715,2025-09-23,C0069,P1012,42,349.62,已完成,刘洋,直销,不锈钢轴套,机加工件,315,371.9,南通华科,山东客户069,华东,安徽,设备集成商,B,8824.5,2379.84,1605.63,439.98,168.67,14684.04,13418.62,1265.42,0.08617655631556438,2025-09
O002716,2025-10-10,C0033,P1002,3,1036.06,已完成,李娜,展会线索,伺服电机B型,电机类,690,1040.91,南通华科,江苏客户033,华东,浙江,终端工厂,B,1300.11,344.55,238.44,123.17,37.69,3108.18,2043.96,1064.2199999999998,0.3423932976854622,2025-10
O002717,2025-12-10,C0102,P1001,5,805.41,已完成,李娜,直销,伺服电机A型,电机类,522,799.93,南通华科,北京客户102,华北,天津,终端工厂,C,1777.87,321.65,400.37,94.78,60.61,4027.0499999999997,2655.28,1371.7699999999995,0.3406389292410076,2025-12
O002718,2025-05-02,C0120,P1008,14,695.73,已完成,赵磊,经销,精密齿轮箱,传动部件,523,743.47,上海工控,浙江客户120,华东,山东,经销商,C,5123.95,1115.89,880.4,479.48,89.38,9740.220000000001,7689.099999999999,2051.1200000000017,0.21058251250998453,2025-05
O002719,2025-04-03,C0060,P1013,8,171.37,已完成,张伟,直销,CNC定制件,机加工件,138,172.93,南通华科,广西客户060,华南,广东,设备集成商,A,789.21,142.83,136.18,27.21,6.9,1370.96,1102.3300000000002,268.6299999999999,0.1959429888545252,2025-04
O002720,2025-01-25,C0021,P1009,36,658.74,已完成,王强,展会线索,同步带轮组件,传动部件,565,711.1,南通华科,山东客户021,华东,江苏,经销商,A,13140.17,2547.23,3237.74,987.9,119.89,23714.64,20032.93,3681.709999999999,0.15525051192006284,2025-01
O002721,2025-01-02,C0033,P1003,10,1634.53,已完成,张伟,直销,步进电机A型,电机类,1120,1636.22,常州机电,江苏客户033,华东,浙江,终端工厂,B,7194.48,1794.32,1387.83,721.06,205.51,16345.3,11303.199999999999,5042.1,0.3084739955828281,2025-01
O002722,2025-10-16,C0081,P1012,34,363.3,已完成,李娜,经销,不锈钢轴套,机加工件,315,371.9,南通华科,安徽客户081,华东,江苏,经销商,B,7340.26,1668.86,1481.09,284.76,130.93,12352.2,10905.900000000001,1446.2999999999993,0.11708845387866122,2025-10
O002723,2025-03-01,C0079,P1013,43,153.59,已完成,李娜,经销,CNC定制件,机加工件,138,172.93,南通华科,安徽客户079,华东,浙江,经销商,A,3709.12,921.3,756.91,274.91,53.47,6604.37,5715.71,888.6599999999999,0.13455636192399878,2025-03
O002724,2025-08-03,C0015,P1011,38,453.94,已完成,陈敏,直销,铝合金支架,机加工件,393,502.7,无锡智造,北京客户015,华北,河北,经销商,C,9911.42,1954.04,2043.55,770.74,284.3,17249.72,14964.049999999997,2285.6700000000037,0.13250475949754567,2025-08
O002725,2025-12-26,C0091,P1007,13,952.34,退货,王强,经销,变频控制器A型,控制器类,780,1044.88,南通华科,广东客户091,华南,广东,经销商,A,7244.22,1808.0,1483.71,309.98,102.62,12380.42,10948.53,1431.8899999999994,0.11565762712412013,2025-12
O002726,2025-02-26,C0053,P1012,15,367.85,已完成,张伟,经销,不锈钢轴套,机加工件,315,371.9,南通华科,河北客户053,华北,河北,终端工厂,A,3140.97,848.77,589.49,121.21,105.75,5517.75,4806.19,711.5600000000004,0.12895836165103536,2025-02
O002727,2025-09-15,C0104,P1001,11,785.88,已取消,张伟,经销,伺服电机A型,电机类,522,799.93,南通华科,安徽客户104,华东,安徽,终端工厂,B,3781.63,927.07,845.73,384.78,149.72,8644.68,6088.93,2555.75,0.2956442575086643,2025-09
O002728,2025-07-03,C0076,P1003,7,1424.83,已完成,张伟,展会线索,步进电机A型,电机类,1120,1636.22,常州机电,浙江客户076,华东,浙江,经销商,A,5516.42,1254.86,973.96,382.55,175.05,9973.81,8302.84,1670.9699999999993,0.16753577619786214,2025-07
O002729,2025-08-26,C0021,P1007,15,1005.7,已完成,王强,老客户复购,变频控制器A型,控制器类,780,1044.88,南通华科,山东客户021,华东,江苏,经销商,A,10058.76,1612.15,1411.28,517.36,87.29,15085.5,13686.840000000002,1398.659999999998,0.09271552152729429,2025-08
O002730,2025-07-23,C0097,P1001,3,752.71,已完成,李娜,经销,伺服电机A型,电机类,522,799.93,南通华科,上海客户097,华东,安徽,经销商,C,992.66,200.4,175.17,79.47,20.96,2258.13,1468.66,789.47,0.34961228981502396,2025-07
O002731,2025-05-10,C0115,P1004,6,632.76,已取消,陈敏,展会线索,减速电机C型,电机类,541,716.52,苏州精工,重庆客户115,西南,四川,经销商,B,2132.0,570.97,489.6,170.19,51.88,3796.56,3414.6400000000003,381.9199999999996,0.1005963293086372,2025-05
O002732,2025-01-20,C0061,P1006,8,2464.12,已完成,李娜,直销,PLC控制器增强版,控制器类,1773,2443.12,苏州精工,江苏客户061,华东,山东,终端工厂,A,10023.08,2364.67,2229.64,340.11,107.06,19712.96,15064.56,4648.4,0.23580426277941008,2025-01
O002733,2025-04-17,C0021,P1005,11,1388.88,已完成,李娜,直销,PLC控制器标准版,控制器类,980,1458.49,苏州精工,山东客户021,华东,江苏,经销商,A,6872.28,1894.53,1469.68,457.02,193.88,15277.68,10887.39,4390.290000000001,0.28736627550779964,2025-04
O002734,2025-11-11,C0033,P1008,35,737.18,已完成,王强,直销,精密齿轮箱,传动部件,523,743.47,上海工控,江苏客户033,华东,浙江,终端工厂,B,12867.69,3217.04,2631.93,1073.2,253.0,25801.3,20042.86,5758.439999999999,0.2231841031265866,2025-11
O002735,2025-02-11,C0063,P1006,13,2495.13,已完成,陈敏,经销,PLC控制器增强版,控制器类,1773,2443.12,苏州精工,福建客户063,华南,广东,终端工厂,A,15366.85,3990.07,3391.8,1263.39,193.93,32436.690000000002,24206.04,8230.650000000001,0.2537450646166425,2025-02
O002736,2025-05-03,C0049,P1014,30,36.22,已完成,王强,老客户复购,工业线缆,配套耗材,34,41.43,南通华科,江苏客户049,华东,山东,经销商,C,636.43,130.38,137.58,36.7,20.8,1086.6,961.89,124.70999999999992,0.1147708448371065,2025-05
O002737,2025-09-26,C0074,P1014,15,39.97,已完成,李娜,展会线索,工业线缆,配套耗材,34,41.43,南通华科,安徽客户074,华东,浙江,终端工厂,B,351.63,70.2,55.94,26.82,7.13,599.55,511.71999999999997,87.82999999999998,0.14649320323576015,2025-09
O002738,2025-04-26,C0111,P1002,15,965.23,已完成,赵磊,展会线索,伺服电机B型,电机类,690,1040.91,南通华科,广东客户111,华南,广东,经销商,A,7093.34,1592.95,1101.73,246.09,154.27,14478.45,10188.380000000001,4290.07,0.29630727046058103,2025-04
O002739,2025-05-27,C0040,P1004,15,705.09,退货,张伟,经销,减速电机C型,电机类,541,716.52,苏州精工,浙江客户040,华东,江苏,终端工厂,A,5324.7,1301.87,1119.32,517.32,189.02,10576.35,8452.23,2124.120000000001,0.2008367726105888,2025-05
O002740,2025-06-03,C0064,P1001,1,761.54,已完成,张伟,老客户复购,伺服电机A型,电机类,522,799.93,南通华科,江苏客户064,华东,浙江,经销商,B,349.56,78.3,73.31,14.46,15.23,761.54,530.86,230.67999999999995,0.3029125193686477,2025-06
O002741,2025-08-10,C0107,P1010,44,577.53,退货,刘洋,展会线索,联轴器套件,传动部件,456,621.63,上海工控,安徽客户107,华东,安徽,经销商,B,13480.62,3503.06,3170.94,898.48,166.45,25411.32,21219.55,4191.77,0.1649567987810157,2025-08
O002742,2025-12-25,C0087,P1012,15,363.92,已完成,刘洋,经销,不锈钢轴套,机加工件,315,371.9,南通华科,山东客户087,华东,江苏,终端工厂,A,3200.41,736.43,696.24,91.1,65.48,5458.8,4789.66,669.1400000000003,0.12258005422437171,2025-12
O002743,2025-08-13,C0099,P1010,6,579.56,已完成,刘洋,老客户复购,联轴器套件,传动部件,456,621.63,上海工控,广西客户099,华南,福建,设备集成商,B,1948.79,491.05,305.02,158.12,25.02,3477.3599999999997,2928.0,549.3599999999997,0.15798191731658492,2025-08
O002744,2025-04-27,C0010,P1015,16,73.01,退货,刘洋,展会线索,传感器支架,配套耗材,70,84.31,苏州精工,河北客户010,华北,河北,经销商,B,788.61,153.03,176.49,45.96,12.83,1168.16,1176.92,-8.759999999999991,-0.007498972743459792,2025-04
O002745,2025-01-04,C0097,P1013,28,151.02,已完成,张伟,展会线索,CNC定制件,机加工件,138,172.93,南通华科,上海客户097,华东,安徽,经销商,C,2504.25,518.22,544.23,196.01,69.03,4228.56,3831.7400000000002,396.82000000000016,0.09384282119681407,2025-01
O002746,2025-11-03,C0078,P1001,7,732.49,已完成,刘洋,经销,伺服电机A型,电机类,522,799.93,南通华科,四川客户078,西南,云南,设备集成商,A,2570.51,609.79,580.07,212.91,41.81,5127.43,4015.09,1112.3400000000001,0.21693909034350545,2025-11
O002747,2025-09-22,C0023,P1006,7,2236.1,已完成,刘洋,直销,PLC控制器增强版,控制器类,1773,2443.12,苏州精工,江苏客户023,华东,浙江,设备集成商,B,8677.27,1729.15,1982.63,441.15,147.01,15652.699999999999,12977.21,2675.49,0.17092833824196466,2025-09
O002748,2025-06-02,C0056,P1013,35,170.7,已完成,赵磊,直销,CNC定制件,机加工件,138,172.93,南通华科,山东客户056,华东,山东,设备集成商,A,3110.14,770.44,514.65,289.01,56.25,5974.5,4740.49,1234.0100000000002,0.2065461544899155,2025-06
O002749,2025-01-11,C0085,P1011,7,500.67,已完成,刘洋,展会线索,铝合金支架,机加工件,393,502.7,无锡智造,浙江客户085,华东,山东,终端工厂,A,1786.88,337.72,315.71,103.96,36.95,3504.69,2581.2200000000003,923.4699999999998,0.2634954874753544,2025-01
O002750,2025-04-21,C0074,P1009,42,694.19,已完成,赵磊,直销,同步带轮组件,传动部件,565,711.1,南通华科,安徽客户074,华东,浙江,终端工厂,B,15360.48,2905.61,2800.97,1231.59,337.68,29155.980000000003,22636.33,6519.6500000000015,0.22361278886869865,2025-04
O002751,2025-02-02,C0034,P1005,9,1285.62,已完成,王强,展会线索,PLC控制器标准版,控制器类,980,1458.49,苏州精工,广东客户034,华南,广东,经销商,A,5724.86,1219.7,1175.41,295.98,167.33,11570.579999999998,8583.279999999999,2987.2999999999993,0.2581806616435822,2025-02
O002752,2025-06-23,C0062,P1008,32,686.29,已完成,李娜,展会线索,精密齿轮箱,传动部件,523,743.47,上海工控,浙江客户062,华东,上海,经销商,C,12032.27,2049.67,1843.04,467.09,257.08,21961.28,16649.15,5312.129999999997,0.24188617421206768,2025-06
O002753,2025-07-01,C0109,P1004,2,639.67,已完成,张伟,经销,减速电机C型,电机类,541,716.52,苏州精工,浙江客户109,华东,安徽,经销商,B,675.32,160.84,168.51,19.71,13.4,1279.34,1037.7800000000002,241.55999999999972,0.188816108305845,2025-07
O002754,2025-02-24,C0107,P1007,6,976.94,已取消,赵磊,展会线索,变频控制器A型,控制器类,780,1044.88,南通华科,安徽客户107,华东,安徽,经销商,B,3257.7,604.98,489.78,217.33,30.18,5861.64,4599.97,1261.67,0.2152418094594687,2025-02
O002755,2025-08-20,C0085,P1004,7,718.74,已完成,王强,经销,减速电机C型,电机类,541,716.52,苏州精工,浙江客户085,华东,山东,终端工厂,A,3175.53,469.63,497.84,205.8,43.42,5031.18,4392.22,638.96,0.1270000278264741,2025-08
O002756,2025-03-06,C0097,P1005,5,1372.26,已完成,刘洋,直销,PLC控制器标准版,控制器类,980,1458.49,苏州精工,上海客户097,华东,安徽,经销商,C,3124.06,839.28,697.5,150.49,108.01,6861.3,4919.34,1941.96,0.28303091250929124,2025-03
O002757,2025-03-20,C0114,P1012,23,376.69,已完成,陈敏,老客户复购,不锈钢轴套,机加工件,315,371.9,南通华科,江苏客户114,华东,安徽,终端工厂,B,5005.29,1303.11,894.71,392.21,101.34,8663.87,7696.66,967.210000000001,0.11163717830484539,2025-03
O002758,2025-05-07,C0091,P1001,3,727.63,已完成,李娜,老客户复购,伺服电机A型,电机类,522,799.93,南通华科,广东客户091,华南,广东,经销商,A,1111.51,196.53,173.07,97.68,37.74,2182.89,1616.53,566.3599999999999,0.2594542097861092,2025-05
O002759,2025-11-27,C0031,P1003,8,1547.7,已完成,李娜,直销,步进电机A型,电机类,1120,1636.22,常州机电,山东客户031,华东,上海,经销商,A,5828.87,1396.04,1101.74,190.2,66.76,12381.6,8583.61,3797.99,0.3067446856625961,2025-11
O002760,2025-08-01,C0081,P1010,3,586.7,已完成,刘洋,经销,联轴器套件,传动部件,456,621.63,上海工控,安徽客户081,华东,江苏,经销商,B,855.58,212.92,159.72,35.27,33.65,1760.1000000000001,1297.14,462.96000000000004,0.26303050963013463,2025-08
O002761,2025-07-14,C0105,P1001,2,795.63,已完成,刘洋,经销,伺服电机A型,电机类,522,799.93,南通华科,安徽客户105,华东,安徽,设备集成商,B,659.95,167.5,160.41,32.99,13.08,1591.26,1033.93,557.3299999999999,0.3502444603647424,2025-07
O002762,2025-06-22,C0082,P1005,9,1398.77,已完成,陈敏,老客户复购,PLC控制器标准版,控制器类,980,1458.49,苏州精工,河北客户082,华北,河北,经销商,A,5974.5,1327.47,1157.73,433.23,242.32,12588.93,9135.25,3453.6800000000003,0.27434261688642325,2025-06
O002763,2025-12-19,C0031,P1005,5,1354.75,已完成,刘洋,直销,PLC控制器标准版,控制器类,980,1458.49,苏州精工,山东客户031,华东,上海,经销商,A,3064.38,811.57,558.36,190.2,42.94,6773.75,4667.45,2106.3,0.31095035984498987,2025-12
O002764,2025-05-21,C0119,P1016,42,93.96,已完成,陈敏,直销,密封圈套装,配套耗材,83,101.3,苏州精工,北京客户119,华北,北京,设备集成商,A,2316.67,586.53,369.25,97.26,41.81,3946.3199999999997,3411.52,534.7999999999997,0.13551866042287491,2025-05
O002765,2025-01-29,C0010,P1009,38,643.94,已取消,张伟,经销,同步带轮组件,传动部件,565,711.1,南通华科,河北客户010,华北,河北,经销商,B,13534.47,3558.42,3160.75,1082.94,336.67,24469.72,21673.249999999996,2796.470000000005,0.11428287695976924,2025-01
O002766,2025-05-26,C0062,P1012,25,342.42,已取消,李娜,直销,不锈钢轴套,机加工件,315,371.9,南通华科,浙江客户062,华东,上海,经销商,C,5281.95,1069.06,1097.06,261.61,167.46,8560.5,7877.139999999999,683.3600000000006,0.07982711290228381,2025-05
O002767,2025-07-30,C0108,P1014,75,39.3,已完成,赵磊,经销,工业线缆,配套耗材,34,41.43,南通华科,湖北客户108,华中,湖南,终端工厂,A,1827.89,444.5,310.09,82.17,52.44,2947.5,2717.0900000000006,230.4099999999994,0.07817133163698028,2025-07
O002768,2025-09-19,C0100,P1001,9,752.46,已完成,张伟,展会线索,伺服电机A型,电机类,522,799.93,南通华科,福建客户100,华南,广东,设备集成商,A,3255.31,762.31,548.62,299.11,92.72,6772.14,4958.07,1814.0700000000006,0.2678724893460561,2025-09
O002769,2025-06-13,C0083,P1016,29,102.61,已完成,王强,经销,密封圈套装,配套耗材,83,101.3,苏州精工,浙江客户083,华东,山东,终端工厂,B,1599.9,413.82,297.63,112.74,35.67,2975.69,2459.7599999999998,515.9300000000003,0.17338163585588562,2025-06
O002770,2025-02-04,C0050,P1007,8,1052.6,已完成,李娜,展会线索,变频控制器A型,控制器类,780,1044.88,南通华科,广东客户050,华南,广西,终端工厂,A,4238.67,763.98,796.64,290.33,104.34,8420.8,6193.96,2226.8399999999992,0.2644451833555006,2025-02
O002771,2025-04-14,C0119,P1002,14,968.54,已完成,李娜,老客户复购,伺服电机B型,电机类,690,1040.91,南通华科,北京客户119,华北,北京,设备集成商,A,6807.8,1339.53,1478.41,394.87,209.06,13559.56,10229.67,3329.8899999999994,0.2455750776573871,2025-04
O002772,2025-07-20,C0075,P1008,26,720.74,已完成,陈敏,经销,精密齿轮箱,传动部件,523,743.47,上海工控,江苏客户075,华东,上海,终端工厂,A,8548.69,1795.06,1980.82,289.17,365.94,18739.24,12979.68,5759.560000000001,0.3073529129249639,2025-07
O002773,2025-03-10,C0053,P1003,17,1643.17,已完成,陈敏,直销,步进电机A型,电机类,1120,1636.22,常州机电,河北客户053,华北,河北,终端工厂,A,12167.76,3314.45,2493.42,970.99,174.92,27933.89,19121.539999999997,8812.350000000002,0.3154716367824174,2025-03
O002774,2025-12-30,C0052,P1012,41,375.8,已取消,王强,展会线索,不锈钢轴套,机加工件,315,371.9,南通华科,广西客户052,华南,广西,终端工厂,A,8478.98,1670.85,1699.04,528.11,241.06,15407.800000000001,12618.039999999999,2789.760000000002,0.18106154025883006,2025-12
O002775,2025-03-18,C0069,P1003,8,1543.41,已完成,陈敏,展会线索,步进电机A型,电机类,1120,1636.22,常州机电,山东客户069,华东,安徽,设备集成商,B,6342.14,1326.89,1021.45,329.36,218.63,12347.28,9238.470000000001,3108.8099999999995,0.25178095904523096,2025-03
O002776,2025-09-05,C0069,P1006,10,2360.1,已完成,赵磊,展会线索,PLC控制器增强版,控制器类,1773,2443.12,苏州精工,山东客户069,华东,安徽,设备集成商,B,11251.22,2794.88,1786.92,556.95,327.37,23601.0,16717.339999999997,6883.6600000000035,0.2916681496546758,2025-09
O002777,2025-10-21,C0097,P1014,100,36.67,已完成,陈敏,直销,工业线缆,配套耗材,34,41.43,南通华科,上海客户097,华东,安徽,经销商,C,2263.18,508.68,474.75,85.11,33.78,3667.0,3365.5,301.5,0.08221979820016362,2025-10
O002778,2025-10-04,C0009,P1012,30,380.18,已完成,陈敏,直销,不锈钢轴套,机加工件,315,371.9,南通华科,安徽客户009,华东,浙江,终端工厂,A,6505.81,1439.21,953.27,438.67,163.11,11405.4,9500.070000000002,1905.329999999998,0.16705507917302315,2025-10
O002779,2025-12-19,C0031,P1009,31,676.21,已完成,王强,经销,同步带轮组件,传动部件,565,711.1,南通华科,山东客户031,华东,上海,经销商,A,10996.98,2887.37,2300.18,464.66,280.7,20962.510000000002,16929.89,4032.6200000000026,0.19237295533788665,2025-12
